timestamp,temperature,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather_id,weather_main,weather_description,Time,Pressure_self_corrected,Pressure_self
1762034400,8.39,4.66,999,74,4.03,,75,10000,7.72,220,500,Rain,light rain,2025-11-01 22:00:00+00:00,999.0,
1762041600,7.87,4.48,999,78,4.28,,40,10000,6.17,220,802,Clouds,scattered clouds,2025-11-02 00:00:00+00:00,999.0,
1762048800,6.82,2.96,999,82,3.97,,20,10000,6.69,230,801,Clouds,few clouds,2025-11-02 02:00:00+00:00,999.0,
1762056000,6.57,2.46,1000,82,3.72,,20,10000,7.2,230,801,Clouds,few clouds,2025-11-02 04:00:00+00:00,1000.0,
1762063200,6.47,2.51,1001,82,3.62,,20,10000,6.69,220,500,Rain,light rain,2025-11-02 06:00:00+00:00,1001.0,
1762070400,6.97,3.15,1003,79,3.58,,20,10000,6.69,220,801,Clouds,few clouds,2025-11-02 08:00:00+00:00,1003.0,
1762077600,9.09,5.43,1004,75,4.9,,20,10000,8.23,220,500,Rain,light rain,2025-11-02 10:00:00+00:00,1002.4493682668892,999.3805085851068
1762084800,10.53,9.54,1005,73,5.9,,40,10000,7.72,230,802,Clouds,scattered clouds,2025-11-02 12:00:00+00:00,1005.0,
1762092000,11.64,10.61,1005,67,5.73,,40,10000,6.17,230,802,Clouds,scattered clouds,2025-11-02 14:00:00+00:00,1005.0,
1762099200,11.12,10.12,1006,70,5.86,,40,10000,7.2,230,500,Rain,light rain,2025-11-02 16:00:00+00:00,1006.0,
1762106400,11.12,10.19,1006,73,6.47,,75,10000,7.72,210,310,Drizzle,light intensity drizzle rain,2025-11-02 18:00:00+00:00,1006.0,
1762113600,11.95,11.19,1005,76,7.86,,75,10000,8.75,210,500,Rain,light rain,2025-11-02 20:00:00+00:00,1005.0,
1762120800,12.42,12.02,1003,88,10.49,,75,10000,10.8,200,500,Rain,light rain,2025-11-02 22:00:00+00:00,1003.0,
1762128000,13.95,13.62,1002,85,11.47,,75,10000,11.32,220,500,Rain,light rain,2025-11-03 00:00:00+00:00,1002.0,
1762135200,14.01,13.69,1001,85,11.53,,75,6000,10.8,220,500,Rain,light rain,2025-11-03 02:00:00+00:00,1001.0,
1762142400,13.95,13.59,1000,84,11.29,,75,10000,12.35,220,500,Rain,light rain,2025-11-03 04:00:00+00:00,1000.0,
1762149600,14.44,14.16,1000,85,11.95,,75,10000,11.83,220,500,Rain,light rain,2025-11-03 06:00:00+00:00,1000.0,
1762156800,14.68,14.4,1000,84,12.01,,75,10000,4.63,200,500,Rain,light rain,2025-11-03 08:00:00+00:00,1000.702812159678,997.6260989464292
1762164000,15.52,15.29,1000,83,12.65,,75,10000,10.29,210,803,Clouds,broken clouds,2025-11-03 10:00:00+00:00,1000.0,
1762171200,16.77,16.67,1000,83,13.87,,75,10000,10.8,220,803,Clouds,broken clouds,2025-11-03 12:00:00+00:00,1000.0,
1762178400,17.27,17.04,999,76,13.0,,75,10000,12.35,210,500,Rain,light rain,2025-11-03 14:00:00+00:00,999.0,
1762185600,16.12,15.88,999,80,12.67,,75,10000,12.86,220,500,Rain,light rain,2025-11-03 16:00:00+00:00,999.0,
1762192800,15.35,15.08,999,82,12.3,,75,10000,11.32,220,310,Drizzle,light intensity drizzle rain,2025-11-03 18:00:00+00:00,998.961679834183,995.8771374779413
1762200000,15.77,15.52,999,81,12.52,,75,10000,12.86,220,500,Rain,light rain,2025-11-03 20:00:00+00:00,999.0,
1762207200,15.7,15.47,1000,82,12.64,,75,10000,9.77,220,500,Rain,light rain,2025-11-03 22:00:00+00:00,1000.0,
1762214400,12.75,12.35,1001,87,10.64,,75,10000,8.75,230,500,Rain,light rain,2025-11-04 00:00:00+00:00,1001.0,
1762221600,12.72,12.32,1001,87,10.61,,40,10000,8.75,230,500,Rain,light rain,2025-11-04 02:00:00+00:00,1001.0,
1762228800,13.25,12.93,1001,88,11.31,,75,10000,6.17,210,803,Clouds,broken clouds,2025-11-04 04:00:00+00:00,1001.0,
1762236000,13.74,13.57,1000,92,12.46,,75,2500,4.63,260,501,Rain,moderate rain,2025-11-04 06:00:00+00:00,1000.0,
1762243200,12.93,12.71,1000,93,11.83,,75,10000,3.6,220,501,Rain,moderate rain,2025-11-04 08:00:00+00:00,1000.0,
1762250400,13.8,13.69,1001,94,12.85,,75,4000,1.54,0,500,Rain,light rain,2025-11-04 10:00:00+00:00,1000.9156009092029,997.8398445178572
1762257600,16.41,16.35,1001,86,14.06,,75,10000,8.23,210,500,Rain,light rain,2025-11-04 12:00:00+00:00,1001.0,
1762264800,16.71,16.6,1000,83,13.81,,75,10000,4.63,220,803,Clouds,broken clouds,2025-11-04 14:00:00+00:00,1000.0,
1762272000,15.62,15.51,999,87,13.47,,75,8000,3.6,200,500,Rain,light rain,2025-11-04 16:00:00+00:00,999.0,
1762279200,14.68,14.55,1000,90,13.06,,75,10000,2.57,140,500,Rain,light rain,2025-11-04 18:00:00+00:00,999.6990093584042,996.6177824642862
1762286400,14.01,13.92,1000,94,13.06,,75,10000,3.6,140,500,Rain,light rain,2025-11-04 20:00:00+00:00,1000.0,
1762293600,13.8,13.59,1000,90,12.19,,75,10000,2.06,140,500,Rain,light rain,2025-11-04 22:00:00+00:00,1000.0,
1762300800,12.72,12.4,1000,90,11.12,,75,10000,2.57,100,500,Rain,light rain,2025-11-05 00:00:00+00:00,1000.0,
1762308000,13.29,13.13,999,94,12.35,,75,900,3.09,130,741,Fog,fog,2025-11-05 02:00:00+00:00,999.0,
1762315200,13.81,13.7,998,94,12.86,,75,600,4.12,130,741,Fog,fog,2025-11-05 04:00:00+00:00,998.0,
1762322400,14.47,14.43,997,94,13.52,,75,10000,4.63,150,500,Rain,light rain,2025-11-05 06:00:00+00:00,997.0,
1762329600,14.68,14.68,997,95,13.89,,75,10000,6.69,190,500,Rain,light rain,2025-11-05 08:00:00+00:00,997.9160147652701,994.8267704910714
1762336800,15.29,15.3,998,93,14.17,,75,10000,5.14,200,500,Rain,light rain,2025-11-05 10:00:00+00:00,998.0,
1762344000,16.35,16.39,998,90,14.71,,75,10000,1.54,100,803,Clouds,broken clouds,2025-11-05 12:00:00+00:00,998.0,
1762351200,16.93,16.95,998,87,14.75,,75,10000,2.06,140,803,Clouds,broken clouds,2025-11-05 14:00:00+00:00,998.0,
1762358400,16.05,16.01,999,88,14.06,,75,10000,3.09,140,803,Clouds,broken clouds,2025-11-05 16:00:00+00:00,999.0,
1762365600,14.71,14.61,999,91,13.26,,75,10000,3.09,140,803,Clouds,broken clouds,2025-11-05 18:00:00+00:00,999.0,
1762372800,14.19,14.04,999,91,12.74,,75,10000,3.09,170,803,Clouds,broken clouds,2025-11-05 20:00:00+00:00,999.0,
1762380000,14.23,14.08,1000,91,12.78,,75,10000,2.06,50,803,Clouds,broken clouds,2025-11-05 22:00:00+00:00,1000.0,
1762387200,14.02,13.93,1000,94,13.07,,75,3000,3.09,140,310,Drizzle,light intensity drizzle rain,2025-11-06 00:00:00+00:00,1000.0,
1762394400,14.68,14.63,1000,93,13.56,,75,8000,4.63,140,310,Drizzle,light intensity drizzle rain,2025-11-06 02:00:00+00:00,1000.0,
1762401600,14.68,14.66,1000,94,13.73,,75,3000,3.09,130,500,Rain,light rain,2025-11-06 04:00:00+00:00,1000.0,
1762408800,14.02,13.96,1000,95,13.23,,75,10000,4.12,150,803,Clouds,broken clouds,2025-11-06 06:00:00+00:00,1000.0,
1762416000,13.52,13.38,1001,94,12.57,,75,10000,3.6,140,803,Clouds,broken clouds,2025-11-06 08:00:00+00:00,1001.0,
1762423200,15.47,15.45,1002,91,14.01,,20,10000,2.57,140,801,Clouds,few clouds,2025-11-06 10:00:00+00:00,1002.0,
1762430400,15.76,15.53,1002,82,12.7,,20,10000,4.92,150,801,Clouds,few clouds,2025-11-06 12:00:00+00:00,1002.1923115937171,999.1222960357145
1762437600,17.67,17.29,1002,69,11.92,,20,10000,3.6,170,801,Clouds,few clouds,2025-11-06 14:00:00+00:00,1002.0,
1762444800,14.78,14.38,1002,79,11.18,,40,10000,3.09,190,802,Clouds,scattered clouds,2025-11-06 16:00:00+00:00,1000.642606922144,997.5656229911505
1762452000,14.02,13.7,1002,85,11.54,,40,10000,3.6,150,802,Clouds,scattered clouds,2025-11-06 18:00:00+00:00,1002.0,
1762459200,13.17,12.79,1003,86,10.88,,40,10000,2.06,150,802,Clouds,scattered clouds,2025-11-06 20:00:00+00:00,1003.0,
1762466400,12.33,11.86,1002,86,10.06,,20,10000,2.06,170,500,Rain,light rain,2025-11-06 22:00:00+00:00,1002.0,
1762473600,11.54,11.1,1001,90,9.96,,20,10000,3.09,150,801,Clouds,few clouds,2025-11-07 00:00:00+00:00,1001.0,
1762480800,12.38,11.97,1000,88,10.45,,40,10000,5.14,150,500,Rain,light rain,2025-11-07 02:00:00+00:00,1000.0,
1762488000,12.06,11.57,1000,86,9.79,,20,10000,5.14,150,500,Rain,light rain,2025-11-07 04:00:00+00:00,1000.0,
1762495200,12.38,11.97,999,88,10.45,,75,10000,4.12,130,803,Clouds,broken clouds,2025-11-07 06:00:00+00:00,999.0,
1762502400,12.93,12.6,999,89,11.16,,75,10000,4.63,140,500,Rain,light rain,2025-11-07 08:00:00+00:00,999.1794392280746,996.0958760446428
1762509600,13.81,13.57,999,89,12.03,,75,10000,4.63,140,500,Rain,light rain,2025-11-07 10:00:00+00:00,999.0,
1762516800,13.59,13.35,998,90,11.98,,75,10000,4.12,140,500,Rain,light rain,2025-11-07 12:00:00+00:00,998.0,
1762524000,12.51,12.11,998,88,10.58,,75,10000,5.14,160,500,Rain,light rain,2025-11-07 14:00:00+00:00,998.0,
1762531200,11.85,11.44,998,90,10.26,,75,6000,4.12,150,310,Drizzle,light intensity drizzle rain,2025-11-07 16:00:00+00:00,998.0,
1762538400,11.85,11.52,1000,93,10.76,,75,4000,5.14,150,310,Drizzle,light intensity drizzle rain,2025-11-07 18:00:00+00:00,1000.0,
1762545600,11.85,11.55,1003,94,10.92,,75,3500,3.6,270,500,Rain,light rain,2025-11-07 20:00:00+00:00,1003.0,
1762552800,11.35,11.0,1003,94,10.42,,75,10000,5.14,250,500,Rain,light rain,2025-11-07 22:00:00+00:00,1003.0,
1762560000,11.43,11.06,1005,93,10.34,,75,10000,6.17,270,300,Drizzle,light intensity drizzle,2025-11-08 00:00:00+00:00,1005.0,
1762567200,10.25,9.76,1007,93,9.17,,20,10000,5.66,240,801,Clouds,few clouds,2025-11-08 02:00:00+00:00,1007.0,
1762574400,9.38,6.57,1007,94,8.46,,20,10000,5.66,230,801,Clouds,few clouds,2025-11-08 04:00:00+00:00,1007.0,
1762581600,9.01,6.1,1009,92,7.78,,20,10000,5.66,220,801,Clouds,few clouds,2025-11-08 06:00:00+00:00,1009.0,
1762588800,8.51,5.88,1011,92,7.29,,40,10000,4.63,200,802,Clouds,scattered clouds,2025-11-08 08:00:00+00:00,1011.0,
1762596000,11.18,10.68,1011,89,9.44,,20,10000,4.12,210,801,Clouds,few clouds,2025-11-08 10:00:00+00:00,1009.9799030291955,1006.9449050089287
1762603200,13.28,12.7,1012,78,9.53,,20,10000,4.63,220,801,Clouds,few clouds,2025-11-08 12:00:00+00:00,1012.0,
1762610400,14.23,13.54,1011,70,8.84,,75,10000,3.6,230,803,Clouds,broken clouds,2025-11-08 14:00:00+00:00,1011.0,
1762617600,12.27,11.56,1011,77,8.36,,75,10000,4.12,210,803,Clouds,broken clouds,2025-11-08 16:00:00+00:00,1011.0,
1762624800,11.49,10.89,1012,84,8.88,,75,10000,4.63,200,803,Clouds,broken clouds,2025-11-08 18:00:00+00:00,1012.0,
1762632000,12.41,11.8,1012,80,9.06,,75,10000,5.66,210,500,Rain,light rain,2025-11-08 20:00:00+00:00,1012.0,
1762639200,12.23,11.57,1012,79,8.7,,75,10000,7.72,200,500,Rain,light rain,2025-11-08 22:00:00+00:00,1012.0,
1762646400,12.96,12.4,1010,80,9.6,,75,10000,5.66,190,500,Rain,light rain,2025-11-09 00:00:00+00:00,1010.0,
1762653600,13.39,12.9,1008,81,10.2,,75,10000,6.17,170,500,Rain,light rain,2025-11-09 02:00:00+00:00,1008.0,
1762660800,13.15,12.84,1008,89,11.38,,75,10000,9.26,190,500,Rain,light rain,2025-11-09 04:00:00+00:00,1008.0,
1762668000,13.21,12.91,1007,89,11.44,,75,8000,8.23,190,500,Rain,light rain,2025-11-09 06:00:00+00:00,1007.0,
1762675200,11.77,11.35,1007,90,10.19,,75,10000,4.12,220,500,Rain,light rain,2025-11-09 08:00:00+00:00,1007.0,
1762682400,12.24,11.84,1007,89,10.48,,75,10000,4.12,230,500,Rain,light rain,2025-11-09 10:00:00+00:00,1006.9806036490614,1003.9321190353984
1762689600,14.31,13.7,1007,73,9.54,,40,10000,5.14,240,802,Clouds,scattered clouds,2025-11-09 12:00:00+00:00,1007.0,
1762696800,13.59,12.96,1006,75,9.25,,75,10000,4.12,240,803,Clouds,broken clouds,2025-11-09 14:00:00+00:00,1006.0,
1762704000,12.75,12.12,1006,78,9.02,,75,10000,1.54,0,803,Clouds,broken clouds,2025-11-09 16:00:00+00:00,1006.0,
1762711200,11.28,10.71,1006,86,9.03,,100,10000,2.06,90,804,Clouds,overcast clouds,2025-11-09 18:00:00+00:00,1004.5300660390938,1001.4705623839287
1762718400,11.48,11.01,1004,89,9.73,,75,10000,4.12,80,500,Rain,light rain,2025-11-09 20:00:00+00:00,1004.0,
1762725600,11.29,10.85,1004,91,9.88,,75,10000,3.09,70,500,Rain,light rain,2025-11-09 22:00:00+00:00,1004.0,
1762732800,11.66,11.34,1001,94,10.73,,75,10000,3.09,140,500,Rain,light rain,2025-11-10 00:00:00+00:00,1001.0,
1762740000,10.33,9.74,1000,89,8.6,,75,10000,4.12,170,500,Rain,light rain,2025-11-10 02:00:00+00:00,1000.0,
1762747200,10.49,9.68,1000,80,7.19,,75,10000,8.23,220,500,Rain,light rain,2025-11-10 04:00:00+00:00,1000.0,
1762754400,9.06,6.36,1000,80,5.8,,40,10000,5.14,240,500,Rain,light rain,2025-11-10 06:00:00+00:00,1000.0,
1762761600,7.43,5.06,1000,85,5.08,,40,10000,3.6,230,802,Clouds,scattered clouds,2025-11-10 08:00:00+00:00,1000.0,
1762768800,8.59,6.76,1000,85,6.21,,20,10000,3.09,210,801,Clouds,few clouds,2025-11-10 10:00:00+00:00,1000.4414042711353,997.3635156160711
1762776000,9.94,7.28,1000,85,7.54,,75,10000,5.66,230,803,Clouds,broken clouds,2025-11-10 12:00:00+00:00,1000.0,
1762783200,11.7,10.88,1000,75,7.42,,75,10000,4.63,210,803,Clouds,broken clouds,2025-11-10 14:00:00+00:00,1000.0,
1762790400,11.49,10.65,1000,75,7.22,,40,10000,4.12,220,802,Clouds,scattered clouds,2025-11-10 16:00:00+00:00,1000.0,
1762797600,9.01,8.48,1001,83,6.28,,20,10000,1.54,0,801,Clouds,few clouds,2025-11-10 18:00:00+00:00,998.7456857152442,995.660172123894
1762804800,7.32,4.93,1001,89,5.63,,20,10000,3.6,210,801,Clouds,few clouds,2025-11-10 20:00:00+00:00,1001.0,
1762812000,8.7,6.35,1001,84,6.15,,0,10000,4.12,200,800,Clear,clear sky,2025-11-10 22:00:00+00:00,1001.0,
1762819200,7.91,5.94,1001,86,5.72,,0,10000,3.09,170,800,Clear,clear sky,2025-11-11 00:00:00+00:00,1001.0,
1762826400,8.95,6.91,998,84,6.4,,75,10000,3.6,70,500,Rain,light rain,2025-11-11 02:00:00+00:00,998.0,
1762833600,9.42,7.23,998,88,7.54,,75,9000,4.12,130,501,Rain,moderate rain,2025-11-11 04:00:00+00:00,998.0,
1762840800,11.08,10.67,993,93,9.99,,75,5000,5.66,130,501,Rain,moderate rain,2025-11-11 06:00:00+00:00,993.0,
1762848000,12.93,12.76,992,95,12.15,,75,8000,6.17,160,310,Drizzle,light intensity drizzle rain,2025-11-11 08:00:00+00:00,992.0,
1762855200,14.26,14.07,992,89,12.47,,75,10000,8.75,200,501,Rain,moderate rain,2025-11-11 10:00:00+00:00,993.6311861666921,990.5226748125002
1762862400,14.61,14.35,991,85,12.12,,75,10000,9.26,180,500,Rain,light rain,2025-11-11 12:00:00+00:00,991.0,
1762869600,14.54,14.35,988,88,12.58,,75,10000,9.26,150,501,Rain,moderate rain,2025-11-11 14:00:00+00:00,988.0,
1762876800,14.61,14.19,988,79,11.01,,75,10000,8.23,210,501,Rain,moderate rain,2025-11-11 16:00:00+00:00,991.2654599987546,988.1463109646024
1762884000,13.59,13.15,991,82,10.58,,75,10000,5.66,210,803,Clouds,broken clouds,2025-11-11 18:00:00+00:00,991.0,
1762891200,12.87,12.35,993,82,9.88,,75,10000,7.2,220,803,Clouds,broken clouds,2025-11-11 20:00:00+00:00,993.0,
1762898400,11.38,10.74,993,83,8.6,,20,10000,6.17,210,801,Clouds,few clouds,2025-11-11 22:00:00+00:00,993.0,
1762905600,11.32,10.67,995,83,8.54,,20,10000,5.66,210,801,Clouds,few clouds,2025-11-12 00:00:00+00:00,995.0,
1762912800,10.76,10.11,997,85,8.34,,40,10000,4.63,210,802,Clouds,scattered clouds,2025-11-12 02:00:00+00:00,997.0,
1762920000,9.58,7.43,997,87,7.53,,20,10000,4.12,220,801,Clouds,few clouds,2025-11-12 04:00:00+00:00,997.0,
1762927200,8.1,5.88,998,94,7.19,,20,10000,3.6,190,801,Clouds,few clouds,2025-11-12 06:00:00+00:00,998.0,
1762934400,9.02,7.61,999,91,7.63,,0,10000,2.57,190,800,Clear,clear sky,2025-11-12 08:00:00+00:00,999.2814243312703,996.1983197321427
1762941600,9.25,7.89,999,92,8.02,,75,10000,2.57,160,803,Clouds,broken clouds,2025-11-12 10:00:00+00:00,999.0,
1762948800,10.66,10.18,999,92,9.42,,75,10000,2.57,350,803,Clouds,broken clouds,2025-11-12 12:00:00+00:00,999.0,
1762956000,11.7,11.3,998,91,10.28,,75,10000,3.6,30,500,Rain,light rain,2025-11-12 14:00:00+00:00,998.0,
1762963200,11.4,11.0,998,92,10.15,,75,7000,4.12,80,310,Drizzle,light intensity drizzle rain,2025-11-12 16:00:00+00:00,998.0,
1762970400,10.74,10.4,995,97,10.28,,75,4000,6.17,40,310,Drizzle,light intensity drizzle rain,2025-11-12 18:00:00+00:00,995.7421561880885,992.6431369821428
1762977600,11.02,10.71,994,97,10.56,,75,3000,7.2,40,311,Drizzle,drizzle rain,2025-11-12 20:00:00+00:00,994.0,
1762984800,11.88,11.5,994,91,10.46,,75,10000,4.12,280,500,Rain,light rain,2025-11-12 22:00:00+00:00,994.0,
1762992000,10.53,10.09,995,94,9.61,,75,10000,3.6,310,500,Rain,light rain,2025-11-13 00:00:00+00:00,995.0,
1762999200,10.28,9.79,997,93,9.2,,75,10000,1.54,360,500,Rain,light rain,2025-11-13 02:00:00+00:00,997.0,
1763006400,10.36,9.93,997,95,9.59,,20,10000,5.66,220,500,Rain,light rain,2025-11-13 04:00:00+00:00,997.0,
1763013600,11.32,10.88,999,91,9.91,,75,10000,6.69,220,803,Clouds,broken clouds,2025-11-13 06:00:00+00:00,999.0,
1763020800,10.85,10.39,1002,92,9.6,,75,10000,4.12,240,803,Clouds,broken clouds,2025-11-13 08:00:00+00:00,1002.0,
1763028000,13.18,12.75,1002,84,10.54,,75,10000,3.6,230,500,Rain,light rain,2025-11-13 10:00:00+00:00,1002.0,
1763035200,13.65,13.26,1003,84,11.0,,40,10000,3.09,220,802,Clouds,scattered clouds,2025-11-13 12:00:00+00:00,1003.7905458161582,1000.727716848214
1763042400,15.7,15.36,1004,78,11.88,,40,10000,3.6,200,500,Rain,light rain,2025-11-13 14:00:00+00:00,1004.0,
1763049600,13.51,13.16,1004,86,11.22,,75,10000,2.57,80,500,Rain,light rain,2025-11-13 16:00:00+00:00,1004.0,
1763056800,12.87,12.48,1005,87,10.76,,75,10000,1.54,60,803,Clouds,broken clouds,2025-11-13 18:00:00+00:00,1005.0,
1763064000,11.95,11.63,1005,93,10.85,,75,10000,3.09,140,803,Clouds,broken clouds,2025-11-13 20:00:00+00:00,1005.0,
1763071200,11.67,11.22,1005,89,9.92,,100,5000,2.57,360,701,Mist,mist,2025-11-13 22:00:00+00:00,1005.0,
1763078400,11.19,10.79,1005,93,10.1,,100,10000,4.63,20,500,Rain,light rain,2025-11-14 00:00:00+00:00,1005.0,
1763085600,11.78,11.42,1003,92,10.52,,75,5000,3.6,40,310,Drizzle,light intensity drizzle rain,2025-11-14 02:00:00+00:00,1003.0,
1763092800,11.85,11.49,1003,92,10.59,,100,10000,7.72,80,500,Rain,light rain,2025-11-14 04:00:00+00:00,1003.0,
1763100000,10.76,10.32,1003,93,9.68,,100,10000,10.8,70,500,Rain,light rain,2025-11-14 06:00:00+00:00,1003.0,
1763107200,10.55,9.96,1002,88,8.65,,100,7000,12.35,70,300,Drizzle,light intensity drizzle,2025-11-14 08:00:00+00:00,1005.5828004760064,1002.5280305267858
1763114400,9.45,5.02,1002,93,8.38,,75,6000,12.35,70,501,Rain,moderate rain,2025-11-14 10:00:00+00:00,1002.0,
1763121600,8.95,4.25,1002,90,7.4,,75,6000,12.86,70,500,Rain,light rain,2025-11-14 12:00:00+00:00,1002.0,
1763128800,8.95,3.99,1001,88,7.07,,75,8000,14.4,70,501,Rain,moderate rain,2025-11-14 14:00:00+00:00,1001.0,
1763136000,9.31,4.65,1001,87,7.26,,75,8000,13.38,70,500,Rain,light rain,2025-11-14 16:00:00+00:00,1001.0,
1763143200,8.62,3.45,1002,89,6.91,,75,8000,14.92,80,500,Rain,light rain,2025-11-14 18:00:00+00:00,1002.0,
1763150400,8.8,3.46,1003,88,6.92,,75,6000,16.46,70,501,Rain,moderate rain,2025-11-14 20:00:00+00:00,1003.0,
1763157600,8.8,3.54,1003,90,7.25,,100,9000,15.95,80,501,Rain,moderate rain,2025-11-14 22:00:00+00:00,1003.0,
1763164800,8.95,4.16,1004,91,7.56,,100,6000,13.38,80,310,Drizzle,light intensity drizzle rain,2025-11-15 00:00:00+00:00,1004.0,
1763172000,8.95,3.99,1004,90,7.4,,100,3600,14.4,70,500,Rain,light rain,2025-11-15 02:00:00+00:00,1004.0,
1763179200,8.8,4.14,1004,92,7.57,,100,6000,12.35,80,310,Drizzle,light intensity drizzle rain,2025-11-15 04:00:00+00:00,1004.0,
1763186400,9.55,5.12,1006,89,7.83,,100,10000,12.52,80,500,Rain,light rain,2025-11-15 06:00:00+00:00,1006.0,
1763193600,9.43,5.39,1008,92,8.2,,100,5000,10.29,90,310,Drizzle,light intensity drizzle rain,2025-11-15 08:00:00+00:00,1008.0,
1763200800,9.89,6.47,1008,95,9.13,,100,4000,8.23,90,501,Rain,moderate rain,2025-11-15 10:00:00+00:00,1008.0,
1763208000,10.62,10.17,1010,93,9.54,,75,5000,6.17,90,310,Drizzle,light intensity drizzle rain,2025-11-15 12:00:00+00:00,1010.0,
1763215200,10.76,10.37,1010,95,9.99,,75,5000,5.66,80,310,Drizzle,light intensity drizzle rain,2025-11-15 14:00:00+00:00,1010.0,
1763222400,10.41,10.09,1010,99,10.26,,75,8000,4.47,90,300,Drizzle,light intensity drizzle,2025-11-15 16:00:00+00:00,1009.7278108144677,1006.6916792410717
1763229600,10.41,10.01,1011,96,9.8,,75,10000,3.6,80,803,Clouds,broken clouds,2025-11-15 18:00:00+00:00,1011.0,
1763236800,11.28,10.84,1012,91,9.87,,75,10000,5.14,70,803,Clouds,broken clouds,2025-11-15 20:00:00+00:00,1012.0,
1763244000,10.53,10.09,1012,94,9.61,,75,7000,5.14,60,310,Drizzle,light intensity drizzle rain,2025-11-15 22:00:00+00:00,1012.0,
1763251200,10.41,9.93,1012,93,9.33,,100,10000,5.36,80,804,Clouds,overcast clouds,2025-11-16 00:00:00+00:00,1012.0,
1763258400,11.01,10.44,1013,87,8.93,,100,10000,6.17,80,804,Clouds,overcast clouds,2025-11-16 02:00:00+00:00,1013.0,
1763265600,10.69,10.06,1013,86,8.45,,100,10000,4.92,80,804,Clouds,overcast clouds,2025-11-16 04:00:00+00:00,1013.0,
1763272800,9.77,7.91,1014,91,8.37,,100,9000,3.6,60,300,Drizzle,light intensity drizzle,2025-11-16 06:00:00+00:00,1014.0,
1763280000,9.45,6.85,1015,90,7.89,,75,10000,5.14,40,500,Rain,light rain,2025-11-16 08:00:00+00:00,1015.0,
1763287200,9.31,6.59,1015,79,5.86,,75,10000,5.36,40,500,Rain,light rain,2025-11-16 10:00:00+00:00,1015.0,
1763294400,9.68,6.95,1017,72,4.88,,75,10000,5.66,30,500,Rain,light rain,2025-11-16 12:00:00+00:00,1017.4702752978002,1014.468958345133
1763301600,9.0,6.09,1017,70,3.83,,75,10000,5.66,10,803,Clouds,broken clouds,2025-11-16 14:00:00+00:00,1017.0,
1763308800,7.93,5.67,1017,74,3.59,,75,10000,3.6,350,803,Clouds,broken clouds,2025-11-16 16:00:00+00:00,1017.0,
1763316000,7.54,4.68,1020,76,3.59,,75,10000,4.63,340,803,Clouds,broken clouds,2025-11-16 18:00:00+00:00,1020.0,
1763323200,6.84,4.66,1021,77,3.09,,40,10000,3.09,340,802,Clouds,scattered clouds,2025-11-16 20:00:00+00:00,1021.0,
1763330400,6.39,4.93,1021,80,3.2,,40,10000,2.06,310,802,Clouds,scattered clouds,2025-11-16 22:00:00+00:00,1021.0,
1763337600,3.74,-0.05,1022,86,1.62,,20,10000,4.63,310,801,Clouds,few clouds,2025-11-17 00:00:00+00:00,1022.0,
1763344800,4.6,1.98,1023,86,2.46,0.0,53,10000,3.06,338,803,Clouds,broken clouds,2025-11-17 02:00:00+00:00,1023.0,
1763352000,4.74,2.48,1024,87,2.76,0.0,62,10000,2.63,343,803,Clouds,broken clouds,2025-11-17 04:00:00+00:00,1024.0,
1763359200,6.14,3.76,1025,74,1.86,0.0,61,10000,3.17,18,803,Clouds,broken clouds,2025-11-17 06:00:00+00:00,1025.0,
1763366400,5.14,2.79,1027,78,1.63,0.0,75,10000,2.84,7,803,Clouds,broken clouds,2025-11-17 08:00:00+00:00,1027.0,
1763373600,6.88,5.0,1028,69,1.59,0.23,81,10000,2.66,21,803,Clouds,broken clouds,2025-11-17 10:00:00+00:00,1028.0,
1763380800,7.6,5.94,1028,62,0.79,0.67,65,10000,2.56,17,803,Clouds,broken clouds,2025-11-17 12:00:00+00:00,1028.0,
1763388000,7.47,6.13,1028,62,0.67,0.51,77,10000,2.13,3,803,Clouds,broken clouds,2025-11-17 14:00:00+00:00,1028.4033428829548,1025.4511873571432
1763395200,5.71,4.32,1028,74,1.44,0.0,71,10000,1.88,317,803,Clouds,broken clouds,2025-11-17 16:00:00+00:00,1028.0,
1763402400,6.13,4.18,1027,80,2.94,0.0,75,10000,2.57,290,803,Clouds,broken clouds,2025-11-17 18:00:00+00:00,1028.2406691078552,1025.2877821061948
1763409600,5.54,3.48,1027,77,1.83,0.0,75,10000,2.57,220,803,Clouds,broken clouds,2025-11-17 20:00:00+00:00,1027.0,
1763416800,5.72,2.98,1026,75,1.64,0.0,75,10000,3.6,230,803,Clouds,broken clouds,2025-11-17 22:00:00+00:00,1026.0,
1763424000,5.57,2.23,1025,74,1.31,0.0,75,10000,4.63,220,803,Clouds,broken clouds,2025-11-18 00:00:00+00:00,1025.0,
1763431200,5.09,1.15,1023,76,1.21,0.0,40,10000,5.66,220,802,Clouds,scattered clouds,2025-11-18 02:00:00+00:00,1023.0,
1763438400,5.75,1.59,1021,76,1.85,0.0,75,10000,6.69,230,803,Clouds,broken clouds,2025-11-18 04:00:00+00:00,1021.0,
1763445600,5.49,1.45,1020,85,3.17,0.0,75,10000,6.17,230,300,Drizzle,light intensity drizzle,2025-11-18 06:00:00+00:00,1020.0,
