Time,Pressure_self,timestamp,temperature,feels_like,Pressure_weather,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather_id,weather_main,weather_description
2025-10-20 17:41:12.138467073+01:00,987.611847,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:13.199259043+01:00,987.611389,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:14.260030985+01:00,987.610321,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:15.320852995+01:00,987.610321,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:16.381623983+01:00,987.610321,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:17.442368984+01:00,987.609329,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:18.503139019+01:00,987.597122,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:19.563874006+01:00,987.585373,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:20.624605894+01:00,987.57225,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:21.685412884+01:00,987.566528,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:22.746211052+01:00,987.566528,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:23.807008982+01:00,987.580109,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:24.867835045+01:00,987.594681,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:25.928603888+01:00,987.605057,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:26.989347935+01:00,987.605057,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:28.050132990+01:00,987.597656,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-20 17:41:29.110848904+01:00,987.584,1760976000,13.44,13.24,988,92,12.17,,40,10000,4.63,300,500,Rain,light rain
2025-10-21 12:39:18.447083950+01:00,986.235123,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:19.473895073+01:00,986.230774,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:20.500710964+01:00,986.226349,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:21.527488947+01:00,986.212616,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:22.554296970+01:00,986.2043,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:22.754744053+01:00,986.201248,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:23.814709902+01:00,986.198578,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:24.874682903+01:00,986.201248,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:25.934628010+01:00,986.20163,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:26.994621992+01:00,986.203842,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:28.054596901+01:00,986.203842,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:29.114564896+01:00,986.196976,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:30.174523115+01:00,986.192246,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:31.234556913+01:00,986.181869,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:32.294528008+01:00,986.167069,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:33.354509115+01:00,986.15448,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:34.414535999+01:00,986.141357,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:35.474560976+01:00,986.12854,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:36.534600973+01:00,986.118545,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:37.594636917+01:00,986.109848,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:38.654666901+01:00,986.098785,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:39.714715004+01:00,986.093216,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:40.774734974+01:00,986.090774,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:41.834817886+01:00,986.086731,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:42.894831896+01:00,986.076965,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:43.954875946+01:00,986.069107,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:45.014909983+01:00,986.063995,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:46.074887037+01:00,986.054077,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:47.134888887+01:00,986.044159,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:48.194902897+01:00,986.044159,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:49.254950047+01:00,986.046677,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:50.314985991+01:00,986.054535,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:51.374996901+01:00,986.074371,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:52.435024977+01:00,986.092682,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:53.495091915+01:00,986.109238,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:54.555146933+01:00,986.118851,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:55.615206957+01:00,986.122894,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:56.675209045+01:00,986.125107,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:57.735245943+01:00,986.125107,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:58.795248985+01:00,986.137314,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:39:59.855243921+01:00,986.165314,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:00.915252924+01:00,986.20079,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:01.975275040+01:00,986.234589,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:03.035311937+01:00,986.255035,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:04.095362902+01:00,986.255035,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:05.155441999+01:00,986.248703,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:06.215487003+01:00,986.211624,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:07.275541067+01:00,986.16394,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:08.335669994+01:00,986.122818,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:09.395704985+01:00,986.089859,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:10.455741882+01:00,986.072235,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:11.515786886+01:00,986.063309,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:12.575797081+01:00,986.061783,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:13.635834932+01:00,986.061783,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:14.695877075+01:00,986.0672,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:15.755919933+01:00,986.071014,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:16.815968037+01:00,986.074753,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:17.876014948+01:00,986.08139,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:18.936038971+01:00,986.08139,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:19.996049881+01:00,986.074753,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:21.056066990+01:00,986.062241,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:22.116075039+01:00,986.049652,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:23.176079035+01:00,986.03981,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:24.236083984+01:00,986.03981,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:25.296063900+01:00,986.043854,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:26.356008053+01:00,986.052399,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:27.415982962+01:00,986.064453,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:28.475970030+01:00,986.07872,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:29.535959005+01:00,986.088181,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:30.595976114+01:00,986.100693,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:31.656009912+01:00,986.117172,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:32.716057062+01:00,986.128769,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:33.776097059+01:00,986.142273,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:34.836086035+01:00,986.15593,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:35.896116018+01:00,986.168899,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:36.956139088+01:00,986.179962,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:38.016196966+01:00,986.198349,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:39.076180935+01:00,986.21933,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:40.136181116+01:00,986.240997,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:41.196157932+01:00,986.259537,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:42.256179094+01:00,986.260757,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:43.316158056+01:00,986.260757,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:44.376144886+01:00,986.237564,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:45.436110020+01:00,986.199646,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:46.496048927+01:00,986.151962,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:47.555999994+01:00,986.104584,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:48.615909100+01:00,986.057129,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:49.675829887+01:00,986.057129,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:50.735774040+01:00,986.059952,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:51.795744896+01:00,986.091003,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:52.855679035+01:00,986.114502,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:53.915616035+01:00,986.138382,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:54.975591898+01:00,986.138382,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:56.035496950+01:00,986.131134,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:57.095416069+01:00,986.109543,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:58.155339003+01:00,986.098022,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:40:59.215336084+01:00,986.097183,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:00.275331974+01:00,986.095734,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:01.335284948+01:00,986.095734,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:02.395214081+01:00,986.101761,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:03.455153942+01:00,986.108704,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:04.515080929+01:00,986.108704,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:05.574980974+01:00,986.10672,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:06.634907007+01:00,986.099853,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:07.694840908+01:00,986.084442,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:08.754776001+01:00,986.074829,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:09.814701080+01:00,986.074829,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:10.874646902+01:00,986.07544,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:11.934576035+01:00,986.08139,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:12.994489908+01:00,986.095429,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:14.054438114+01:00,986.106796,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:15.114347935+01:00,986.118774,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 12:41:16.174246073+01:00,986.136398,1761048000,13.35,12.91,990,83,10.53,,75,10000,9.26,270,500,Rain,light rain
2025-10-21 18:01:17.094193935+01:00,988.610535,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:18.121819019+01:00,988.61351,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:19.149467945+01:00,988.616486,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:20.177139997+01:00,988.6203,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:21.204744101+01:00,988.622818,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:21.403953075+01:00,988.622818,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:22.464689016+01:00,988.621826,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:23.525474071+01:00,988.618698,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:24.586237907+01:00,988.618698,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:25.647003889+01:00,988.6232,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:26.707808018+01:00,988.631897,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:27.768590927+01:00,988.640366,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:28.829346895+01:00,988.652649,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:29.890141964+01:00,988.6586,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:30.950944901+01:00,988.6586,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:32.011776924+01:00,988.652802,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:33.072554111+01:00,988.646393,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:34.133342981+01:00,988.637543,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:35.194128990+01:00,988.627319,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:36.254872084+01:00,988.619385,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:37.315618992+01:00,988.61206,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:38.376409054+01:00,988.605041,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:39.437211037+01:00,988.598785,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:40.498013973+01:00,988.593292,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:41.558834076+01:00,988.587418,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:42.619640112+01:00,988.582306,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:43.680428982+01:00,988.57811,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:44.741225958+01:00,988.5746,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:45.802031994+01:00,988.574371,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:46.862847090+01:00,988.574371,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:47.923633099+01:00,988.575974,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:48.984416008+01:00,988.57933,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:50.045197010+01:00,988.583221,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:51.106044054+01:00,988.585281,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:52.166822910+01:00,988.586426,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:53.227627993+01:00,988.58696,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:54.288419962+01:00,988.587494,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:55.349204063+01:00,988.589859,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:56.410001993+01:00,988.593292,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:57.470789909+01:00,988.600998,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:58.531563044+01:00,988.604965,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:01:59.592341900+01:00,988.609085,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:00.653151989+01:00,988.614121,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:01.713959932+01:00,988.618393,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:02.774760008+01:00,988.619537,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:03.835546970+01:00,988.623886,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:04.896367073+01:00,988.6306,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:05.957180023+01:00,988.63533,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:07.017985106+01:00,988.639984,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:08.078778982+01:00,988.645859,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:09.139576912+01:00,988.652573,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:10.200382948+01:00,988.657074,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:11.261178970+01:00,988.66333,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:12.321983099+01:00,988.666611,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:13.382761002+01:00,988.666611,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:14.443523884+01:00,988.662262,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:15.504290103+01:00,988.654022,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:16.565035105+01:00,988.644257,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:17.625787020+01:00,988.635101,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:18.686523914+01:00,988.633423,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:19.747287989+01:00,988.633423,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:20.808051109+01:00,988.638534,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:21.868774891+01:00,988.646164,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:22.929521084+01:00,988.652267,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:23.990257978+01:00,988.656387,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:25.051003933+01:00,988.660126,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
2025-10-21 18:02:26.111740112+01:00,988.665924,1761069600,11.57,10.92,993,82,8.61,,40,10000,5.14,260,802,Clouds,scattered clouds
